start,end,speaker,text
00:36:05.780,00:36:06.010,spk_0,"We"
00:36:06.010,00:36:55.610,spk_1,"make I think, the point, that this has been taken so far that it had to be acknowledged that an application under 85(2)(b) can even be made where the identity of the landlord has changed. And that too may seem rather extraordinary that the landlord retains a possession order against X who becomes a tolerated trespasser, then sells the stock to somebody else. Even in that situation, the right to apply under Section 85(2)(B) to be endures. In short, maximum flexibility. The point on it applying even if the stock has been transferred, emerges from the case of O'Kane, which is tab 20, volume 2, paragraph 62."
00:36:57.200,00:37:10.260,spk_2,"But it would be quite odd, wouldn't it, if a statutory regime which was there to protect the interests of tenants of social housing, could be defeated by the landlord simply selling the property in bulk?"
00:37:10.260,00:37:36.120,spk_1,"Exactly so. That would be very odd. Exactly so because at the heart of the provisions which we're trying to construe is the protection of the occupation of the home. It might be said against us, well, it's only protecting the occupation of the home by the tenant. But that isn't the case. This is a statutory regime that envisages transmission of the tenancy to other members of the family, either on death or by assignment. So, the statute contemplates the"
00:37:36.120,00:37:36.650,spk_5,"tenancy passing."
00:37:38.080,00:37:42.230,spk_3,"Can he -- I'm sorry, I'm very ignorant on this, can he assign during his lifetime?"
00:37:42.240,00:37:53.580,spk_1,"Only in three prescribed circumstances, My Lord. He can, this is Section 91 of the 1985 Act, have we got that? May I just give My Lord the circumstances? I don't know if we've got it in the --"
00:37:53.650,00:38:01.290,spk_0,"Well, it is actually in the the tab we're looking at. Has it survived unchanged, does it matter where we look?"
00:38:01.300,00:38:05.980,spk_1,"Yes, My Lord. I believe it has. Is My Lord looking at the version on the printer's copy? Yes I am [crosstalk] --"
00:38:06.270,00:38:15.650,spk_0,"I'm not sure if Section 91 is complete though, because we change pages from 46 to 62. [Inaudible]."
00:38:15.650,00:39:51.900,spk_1,"Yes, it is because all three of the exceptions are there. So, let me try and answer My Lord, Lord Browne's question from this is now page 46 behind tab 40, 42 of the bundle. Section 91 provides that in Subsection 1(a) secure tenancy, which is periodic is not capable of being assigned except in the cases mentioned in Subsection 3. And there are three exceptions, My Lord, I'll take them very briefly. 3(a), assignment in accordance with Section 92 which is assignment by way of exchange. You can swap your home with another social housing tenant if you get the consent of both the landlords and consent can only be withheld in certain circumstances. Yeah. (b), you can assign your tendency where a family court has ordered you to do that. For example, assignment from husband to wife on a divorce. And that provision, as My Lady would have anticipated has been greatly amended since it was originally introduced to deal with all the other situations in which a family court can order an assignment. And then Subsection (c), an assignment to a person who would be qualified to succeed the tenant if the tenant died immediately before the assignment. In crude terms, you can pick your successor. So, if you have three children living with you, all of whom could have succeeded you, any one of whom could have succeeded you if you died, you can during your lifetime assign to one of them and then they become the tenant. Those are the only three exceptions."
00:39:51.910,00:39:54.590,spk_3,"So, you can pick from the qualified successes?"
00:39:54.600,00:40:09.220,spk_1,"You can, My Lord. So, you can pick your children over your wife. You can pick between your wife and your other relations who are living with you. You could choose your grandmother rather than your partner or your children, provided that they meet the qualifying conditions."
00:40:11.010,00:40:12.870,spk_3,"And does that require consent? Do they all require consent?"
00:40:12.870,00:40:26.510,spk_1,"Only if it's a term of the contract, My Lord. I see. And even if it were, you could do it anyway, and then the issue would be whether the breach of the contract made ground for"
00:40:26.510,00:40:27.150,spk_0,"possession."
00:40:30.030,00:41:00.830,spk_1,"It's a particularly important provision, I say candidly to My Lord, Lord Browne in the context of prospective death, because it is a way of avoiding a ground possession for under-occupation. If I die in my four bedroom house, leaving one child behind and I do nothing in advance of it, that gives a ground for possession for under-occupation against my son. If, on the other hand, anticipating that difficulty, I sign to my son before I die, then the tenancy remains in my son's hands."
00:41:05.300,00:41:07.380,spk_2,"And he's not vulnerable to --"
00:41:07.390,00:41:08.330,spk_1,"Dispossession --"
00:41:08.340,00:41:09.780,spk_2,"Dispossession for [inaudible]."
00:41:09.980,00:41:23.540,spk_1,"No, My Lady. Needless to say, My Lady, it causes no problems because secure tenants don't know about these rights [laughing] and any of the other rights that I have been describing."
00:41:25.240,00:41:25.420,spk_0,""
00:41:26.290,00:41:29.310,spk_1,"However, I hope I've answered"
00:41:29.520,00:41:30.330,spk_3,"[inaudible]."
00:41:31.260,00:41:37.490,spk_1,"And of course, My Lord, all of those assignments have to be made by D in order to be valid."
00:41:39.910,00:41:47.620,spk_0,"Subletting doesn't really matter -- No, My Lord, My Lady. That's a separate thing, but not relevant to the thing we're discussing."
00:41:47.840,00:42:18.620,spk_1,"No, My Lord. I think My Lord, Lord Browne was asking me about assignment in the context of the difference, perhaps, between that and succession on death. As I was -- the point I was making before My Lords observation is that this is a statutory regime that envisages transmission within the family and protection of the family and the home. And it protects the next generation, to use that crudely, in two ways. First, they'll succeed if I die. Secondly, I can pick them before I die. And both of those things are expressly dealt with in the statute."
00:42:20.790,00:42:22.650,spk_3,"But, I mean, if you are a tolerated trespasser -- I beg your pardon, My Lord."
00:42:23.880,00:42:24.090,spk_1,"If"
00:42:24.090,00:42:29.880,spk_3,"you are a tolerated trespasser, you can't get to 9, Section 91 until you succeeded under 85."
00:42:29.890,00:43:02.600,spk_1,"Absolutely, My Lord. So that is why we're at issue two, can the estate of the deceased tolerated trespasser apply on his behalf for revival, which would then lead to the various rights being available again. Of course, Section 91 Subsection 3(c) wouldn't be available because he's already died. My Lord, we make any further small example of the advantage of being able to do this in our printed case, paragraph 48 in relation to claims."
00:43:04.100,00:43:04.820,spk_0,"[Background noise]."
00:43:06.890,00:43:07.110,spk_5,""
00:43:07.110,00:43:07.680,spk_0,""
00:43:12.260,00:43:16.980,spk_1,"I've dealt, I hope, with the bulk of paragraph 48 valuable rights and so on and so"
00:43:16.980,00:43:18.000,spk_0,"forth."
00:43:18.010,00:46:20.850,spk_1,"But the very last point we make at paragraph 48 may require a little further explanation. I say there, it would produce a result in which the estate would take, for example, the benefit of prospective claim in nuisance that the occupier had accrued while a tolerated trespasser, but not the ability to revive the tenancy so as to be able to couple the claim in tort with a claim in contract. And it arises in this way, My Lord, it often happens that the tolerated trespasser, obtaining a revival of their tenancy, then makes a retrospective claim for damages suffered in the meanwhile. And the Court of Appeal has decided in a case called Pemberton that even a tolerated trespasser can sue in nuisance or trespass. And the estate may well wish to bring such a claim on behalf of the deceased, the deceased's estate, why not also, there is no logical reason why they shouldn't revive the tenancy so as to bring the claim in contract. So, My Lords, My Lady, for all those reasons, we say that there is no [inaudible] in the statute that this was intended to be only a personal right. How, then, did the Court of Appeal come to the contrary conclusion? My Lords and My Lady  have the Court of Appeal's judgment, obviously, in the appendix, and at paragraph's 23 and 24, page 72 of the appendix, the appellant's case appears to be getting off the reasonably good start, given that the Court of Appeal below accepted the approach taken in Knowsley, in particular in paragraph's 23 and 24, we see Lady Justice Arden adopting the purposes and practical construction to the legislation which Lord Neuberger had urged in Knowsley v White. But, and it's an important but, that the Court of Appeal held in the passages which start at paragraph 27 under the heading, Brent London Borough Councillor v Knightley, that it was bound by its own previous decision in the case of Brent v Knightley to hold that the right was a purely personal right. We see that expressed in paragraph 37 of Lady Justice Arden's judgment where she says, I now turn to my conclusions on Knightley. Subject to Section 3 of the Human Rights Act, this court is bound by the ratio of Knightley. I agree with Mr Drabble that it decides that the right to apply under Section 85 is a personal right which can only be exercised by the tenant. I think Her Ladyship means, or former tenant. But that's what she decided to be the position. She was bound by the ratio Knightley. So, I'm afraid in those circumstances, in this court, my attack has to be on Knightley because it is Knightley that the court below head was binding them to hold it was only a personal right. Can we then go to Knightley, please, which is tab 2 of volume 1?"
00:46:25.820,00:46:26.060,spk_0,"I"
00:46:26.070,00:46:30.250,spk_3,"mean, it's pretty obvious that Lord Justice Longmore thought that Knightley was rightly decided."
00:46:30.350,00:46:34.170,spk_1,"Yes, My Lord, and whether he was bound or not, he would have reached the same conclusion."
00:46:34.180,00:46:38.880,spk_3,"Quite. Sorry, where's Knightley?"
00:46:38.970,00:47:43.450,spk_1,"Volume 1, My Lord, tab 2. My Lord, as is so often the case in this class of litigation, the issue now before this court didn't arise directly, initially, in that case. What happened was that the late Mrs Knightley was the tenant of the London Borough of Brent. On her death, the daughter, Janet Knightley, went to Brent and said, I succeed. And they said, No, you don't because your mother's tenancy was ended by a possession order. She, having been turned away, the council then applied for a warrant to execute the possession order and can I pick it up a page 860, we'll see what happened then."
00:47:47.820,00:47:48.190,spk_0,"This"
00:47:48.190,00:49:34.740,spk_1,"is the end of the first full paragraph, some five lines up. The respondents then applied for a warrant for possession. The appellant, that is to say, the daughter, applied to be joined in the application and the proceedings came before District Judge Cohen, who ordered that she be joined as a second defendant, that the warrant for possession should be stayed, the application by the plaintiffs believed to issue the warrant against the second defendant should be refused. Brent appealed. The appeal came before His Honour Judge Maher. He concluded that there was no lease in existence at the time the appellant's mother died, therefore, there was nothing to which the appellant could succeed. He therefore ordered, the order of district judge should be set aside. Ms Knightley's application for leave to be joined as a second defendant should be refused and the plaintiff should have leave to issue a warrant for possession forthwith. And the daughter appealed against that judgment. Two points to make immediately and invite the court to observe. First, Ms Knightley's application was to join herself to the proceedings. There was no application made in respect of the mother or by or for the estate of the mother. The daughter's application was her own application to join. Secondly, His Honour Judge Maher's judgment was delivered before the decision of the House of Lords in Burrows v Brent. And thus, it is that on page 860 Lord Justice Auld, after dealing with the history of the application, goes straight to Burrows v Brent, which has, of course, dealt with the effect of suspended possession orders. We can therefore pick it up, please, at page 862 where at mid page paragraph starts following."
00:49:34.750,00:49:36.040,spk_0,"Following"
00:49:36.040,00:52:04.810,spk_1,"the reason of the reasoning of the House of Lords in Burrows, the tenancy came to an end when the order of May 31st became operative. I should say this is a suspended order. It became operative on breach. They merely -- the orders for possession did not --suspension did not revive the tenancy, they merely postponed execution so long as the conditions of suspension were met and therefore, prolong the possibility of the tenancy being revived. As far as the appellant is concerned, there was at the date of her mother's death, no tenancy to which she could succeed. Having regard to the speeches in Burrows, Ms Morris, who appeared for the appellant, did not suggest that the tenancy subsisted at the date when the appellant's mother died. She submitted as Burrows made clear, that the tenancy was potentially continuous and could be revived and if revived, the tenancy retrospectively, was continued. She submitted that at the date when the appellant's mother died, it was possible to make an application under Section 85 to postpone the order for possession, which would have revived the tenancy. That, she submitted, by which one takes that to mean the application to revive, that she submitted, was an interest in the property which the appellant's mother possessed at the date of her death. The appellant had succeeded to that interest, both as her daughter and because she was like her mother, a tolerated trespasser, and was therefore entitled to apply for a postponement order and if so, the tenancy would arise -- would revive on her application. Those submissions are untenable. The right to apply for a postponement of an order for possession is not an interest in land capable of being inherited. Further, the right to apply under Section 85 is a right given to the tenant and in section --Subsection 5 to the tenant's spouse or former spouse. Section 87 also gives a right to apply to a person who is qualified to succeed as a tenant under a secure tenancy. That section only applies where there is a tenancy in existence. That was not the case here. To be a tolerated trespasser of the kind contemplated [inaudible] the person must be a trespasser tolerated by law. The appellant was not such a person. In my view, there is no right given to a person who Ms Knightley's position to apply to revive a tenancy and no tenancy existed at the time when her mother died. I conclude the appellant had no right and does not have any right in respect of the tenancy that existed between the respondents and the appellant's mother. The judge came to the"
00:52:04.810,00:52:05.700,spk_0,"right conclusion."
00:52:05.910,00:54:11.690,spk_1,"Appeal dismissed. Lord Justice Schiemann agrees and adds only this, The only possible way that young Ms Knightley could succeed here is under Section 89, which is the succession provisions. That section only applies where a secure tenant dies. Here, for the reasons given by My Lord, old Mrs Knightley was not a secure tenant when she died. That concludes the argument. I would dismiss the appeal. The first noticeable feature of that approach is that of course, it doesn't start where My Lord, Lord Hope, half an hour ago invited me to start, very properly, which is with the statutory scheme, in order to determine whether the right under Section 85 is a transmissible right or not. What Lord Justice Aldous appears to be doing is addressing the way in which the case was advanced to him by the daughter's representative. First, he holds, I'm looking at the passage is obviously at the bottom of page 862, first, he holds that the right under Section 85 is not an interest in land. Well, it's certainly a statutory right under Section 85(2)(b). The issue isn't coloured, in our respectful submission, by whether one describes it as an interest in land or something else. It is a statutory right. The question is, does it pass.  Secondly, the Lord Justice Aldous holds that the right to apply is given to the tenant and the spouse or former spouse only. And, as we've indicated, that's unnecessarily inhibited because it's given to the former tenant as well as to the tenant and it's also given to the landlord. Then, he adds, Section 87 also gives a right to apply to aperson who's qualified to succeed as a tenant under a secure tenancy. With great respect to His Lordship, that's simply not the case. Section 87 gives no right to apply to a person who is qualified to succeed. You've either succeeded or you haven't, and I think that is what the learned Lord Justice means by the following sentence, That section only applies where there is a tenancy in existence."
00:54:12.120,00:54:35.730,spk_0,"We hadn't actually looked in detail at Section 87 but it is set out in the Queen's printers copy, isn't it at page 44. Sorry? Page 44, Section 87. Sorry, I haven't quite picked up criticism as to [inaudible]. Yes,"
00:54:35.730,00:55:03.240,spk_1,"I'm sorry, My Lord. Let me make it again with the advantage which I should have offered all members of the court of having Section 87 open. Section 87's function is to describe those persons who are qualified to succeed a secure tenant. Yeah. That's its sole function, and it identifies those two classes as a spouse or another member of the tenant's family. Whether they succeed or not is determined by Section 89"
00:55:03.870,00:55:05.010,spk_2,"which"
00:55:05.010,00:55:08.640,spk_1,"provides at Subsection 2 for the vesting of the tenancy in that person."
00:55:09.180,00:55:10.050,spk_0,"Yes."
00:55:10.350,00:55:31.100,spk_1,"Well, by definition,  the tenancy can only vest if it exists. That's common ground between us. So when Lord Justice Aldous is saying Section 87 also gives a right to apply to a person who is qualified to succeed as a tenant under a secure tenancy, he seems to be envisaging a Section"
00:55:31.280,00:55:31.970,spk_2,""
00:55:31.980,00:55:40.690,spk_1,"87 application for the exercise of a Section 85 power. Simple."
00:55:40.690,00:55:41.840,spk_3,"I mean, that doesn't help you."
00:55:42.020,00:55:54.110,spk_1,"No, no, no. But I wouldn't wish the court if it decides that Lord Justice Aldous was in the right direction, to adopt that particular passage, because with great respect, it's simply wrong."
00:55:55.100,00:55:56.690,spk_3,"[Inaudible] Lord Justice Schiemann, simply, was putting it right?"
00:55:56.690,00:57:13.790,spk_1,"Indeed, My Lord, and that's the point. Lord Justice Schiemann was saying, you can succeed if your mother was a secure tenant. No problem. And she wasn't a secure tenant and therefore the daughter hadn't succeeded. The difficulty is that Lord Justice Schiemann is, there, not addressing the case, which is now before this court, which is, can the estate of the deceased apply? And therefore, the question becomes whether the court below in this case and the court in Knightley were right to decide that in this passage, Lord Justice Aldous had decided that on a true construction of the Housing Act 1985, the right of a former secure tenant to apply under Section 85 was personal only and could not pass on death. He was obviously right, in my respectful submission, to say that the daughter was not a tolerated trespasser. That must be right. No question could have arisen about the daughter being a tolerated trespasser. The only person who was tolerated trespasser was the late mother. But as seems relevant -- She"
00:57:13.790,00:57:23.520,spk_4,"was a tolerated trespasser only in the sense that if she was living at the flat with her mother, then she was a licensee, in effect, of a tolerated trespasser."
00:57:23.750,00:57:57.160,spk_1,"Exactly so. That's a correct understanding. And there seems to have been the suggestion that somehow she was entitled to apply for postponement because she was, herself, a tolerated trespasser and that can't be right. So she couldn't apply for revival as a tolerated trespasser. She couldn't apply for revival in her own right. So, the question became, could she apply for revival on behalf of her mother's estate? And that, with respect, is the question not answered by the passages which I've read from Lord Justice Aldous's speech."
00:57:57.170,00:58:11.270,spk_4,"I have an idea. I've read somewhere an assertion that in this case she was applying both on behalf of the estate and as a prospective Section 89. But I can't see a word in the report to --"
00:58:11.280,00:59:18.580,spk_1,"Because, My Lord, I think my learned friends get to that submission in this way. They rely on the words just above the paragraph starting, Those submissions are untenable. There is a line -- three lines earlier, The appellant had succeeded to that interest both as her daughter and because she was, like her mother, a tolerated trespasser. I think my friends invite this court to say that the words, succeeded to the interest as her daughter, mean that the daughter was the executor or personal representative of the estate of the mother and was making the application in that sense. I hope I don't do an injustice to my learned friends, but I think that's how they put it and I'm told by my friend he relies on the sentence immediately above that. What we rely on, of course, is that the application which the court was dealing with was an application to be joined as second defendant, not an application, as we're making, to represent the interests of the first defendant. That is to say, the true tenant or the original tenant."
00:59:19.020,00:59:27.270,spk_3,"Your submission is correct. I mean, they, Mr Trick, Ms Knightley and Mr Trick, and all she had to do was to apply on behalf of the estate."
00:59:28.360,01:00:02.200,spk_1,"Yes, My Lord. I don't shy from that, that's exactly what I say. The application was misconceived. It was misconceived to suggest that she was a tolerated trespasser enjoy the right herself. It was misconceived to suggest that she had it because she was a prospective successor. It was misconceived to suggest that she succeeded on the death because on the death the mother wasn't a tenant. In those circumstances, we respectfully suggest, the only way it could happen is if it had passed to the estate, that is to say, if the right to revive passed to the estate. But"
01:00:02.200,01:00:14.230,spk_3,"I mean, isn't that dealt with in the second sentence of the penultimate paragraph on that page? I mean, you say, obviously you would say it was wrong, but I mean, isn't it dealing with it?"
01:00:15.150,01:00:19.020,spk_1,"The right to apply being only given to the tenant? Is that --"
01:00:19.030,01:00:27.990,spk_3,"No, no. The right to apply for return [inaudible] is not capable of being inherited. That's right, My Lord. I mean, that's rejecting a claim, even if it had been made by the estate?"
01:00:28.000,01:00:34.720,spk_1,"It's rejecting a claim that the right to apply to revive was an interest in land, which was the claim being made."
01:00:36.140,01:00:37.540,spk_2,"And you say that's irrelevant."
01:00:37.550,01:00:38.260,spk_1,"That's irrelevant, My Lord."
01:00:38.500,01:00:40.830,spk_2,"There are lots of other inheritable things that aren't interests in land."
01:00:40.980,01:01:21.110,spk_1,"Exactly so, My Lady. My Lord, may I respectfully concede this, that if he said the right to apply for postponement is not capable of being inherited, my position will be a much bigger -- be more difficult. But the reason for that and the reason I'm able to draw the distinction, is there's simply no argument and no reasoning direct to the question, whether there is a statutory right that can be transmitted on death. That's the point, My Lord. And for all those reasons, we say that Brent v Knightley didn't decide the issue in this case, and the Court of Appeal were wrong to hold that it did. But that doesn't get me home on My Lord, Lord Justice Longmore's judgement."
01:01:22.390,01:01:23.090,spk_3,"[Inaudible] that the"
01:01:23.310,01:01:24.380,spk_0,"conclusion"
01:01:24.380,01:01:25.200,spk_3,"was all wrong."
01:01:25.760,01:01:42.630,spk_1,"Well, the result in Knightley, on my submission, was correct, because the case had not been brought on the basis that it could have succeeded. That is, it was not a claim by her estate. That's the only basis on which there could have been a claim to revive the tenancy."
01:01:43.300,01:01:48.370,spk_2,"Well, that's on the basis that only a restricted range of people can actually apply on the Section 85(2)."
01:01:49.050,01:02:21.330,spk_1,"Well, My Lady, that is right. You're being quite cautious is what I'm saying. Yes, My Lady. And My Lady is right to invite me to be a little more broad and not least because I make the point myself in the printed case that the court could do this of its own motion. So, it might be that the court itself seized of Ms Knightley's application could have said, well, I'll revive the tenancy retrospectively, and she succeeds. But that wasn't the nature of the case before the Court of Appeal. That's the point I better make and I'm grateful to My Lady for the qualification."
01:02:22.130,01:02:28.180,spk_2,"Well, there's nothing in Section 85(2) to say, who's got -- to say it's got to be done an application or to say who's got to make the application?"
01:02:28.190,01:02:34.360,spk_1,"Exactly so, My Lady. No. And indeed, that recognises, when I say so, the practical"
01:02:34.360,01:02:35.500,spk_0,"reality that come about"
01:02:35.500,01:02:42.180,spk_1,"in the County Court, which is that when these points come up, they often come up in that sort of context and the judge them, him or herself --"
01:02:42.190,01:03:13.610,spk_4,"Yes and the practical reality, of course, is the sort of tenants who have great difficulty in paying their rent and on housing benefits are not in practice, on death, going to have any grant of representation to their estate. It's not going to be needed and it's only if the matter has to come to court, and it would then be, as in this case, not that there was a duly constituted personal representative seeking to come in, but the brother was seeking to be appointed to represent the estate simply for the purposes of those proceedings."
01:03:13.620,01:03:37.420,spk_1,"Exactly so, My Lord. That must be right. It's for that reason that where secure tenants die, let alone tolerated trespassers, the most common habit stance is that the tenancy devolves on to the public trustee, an unadministered estate by somebody who's died in intestate and the local authority then serve notice to quit on the public trustee. My Lords, absolutely right, this is not a class of individual where there is an"
01:03:37.420,01:03:38.330,spk_0,"estate, or indeed"
01:03:38.330,01:03:41.960,spk_1,"where there is a leaving of a will and so on and so forth."
01:03:44.850,01:03:47.850,spk_0,"Well, does that complete issue two or [inaudible]?"
01:03:48.270,01:03:55.820,spk_1,"Well, I'm much to your attention, in fairness, to the fact that Lord Justice Longmore as My Lord, Lord Brown rightly reminds the court,"
01:03:55.820,01:03:55.960,spk_0,""
01:03:56.490,01:04:14.650,spk_1,"would have independently decided quite apart from Knightley that the position in relation to these tenants is as Knightley decided. We see that on page 76 and 77 of"
01:04:14.660,01:04:15.910,spk_0,"the"
01:04:17.100,01:04:18.890,spk_1,"appendix. I'm sorry."
01:04:28.780,01:04:38.560,spk_0,"So is he correct in his quotation at the beginning of the second last sentence of 53 saying it was incapable of being transmitted?"
01:04:43.930,01:04:46.260,spk_1,"Well, he's only there -- with that part"
01:04:46.260,01:04:47.380,spk_0,"of Lord Justice Albous's"
01:04:47.390,01:04:54.850,spk_1,"judgment the learned judge is saying that it's an interest in land not capable of being transmitted --  He does say it is"
01:04:54.850,01:04:56.600,spk_0,"incapable of being inherited."
01:04:56.610,01:04:57.060,spk_1,"Yes."
01:05:03.820,01:05:04.520,spk_5,"Yes,"
01:05:04.520,01:05:05.440,spk_1,"indeed."
01:05:05.680,01:05:07.780,spk_0,"He's actually using that [crosstalk] --"
01:05:08.530,01:05:10.480,spk_3,"phrase. It's difficult. I can't see it. No."
01:05:13.540,01:05:16.560,spk_2,"No it says, It's not an interest in land capable of being inherited. Yes, it"
01:05:16.560,01:05:18.850,spk_3,"certainly says that, does he ever say the other?"
01:05:19.480,01:06:25.080,spk_1,"Doesn't appear to do so, My Lord. No. With that rather unsure treatment of the decision in Knightley, at paragraph 54 and Lord Justice Longmore then goes on to develop his own view if the matter were at large and he does make a stab at Parliamentary intention. He says, Parliament plainly intended that the person who would otherwise be entitled to be -- to a secure tenancy, if it had been revived should not be able to apply to revive it in his or her own name. Parliament plainly intended that the person who would otherwise be entitled to a secure tenancy if it had been revived should not be able to apply to revive it in his or her own name. Well, it's difficult to see that sentence the context of the next, To hold that the deceased's estate can apply to revive it for the purpose of enabling that person to obtain a secure tendency, will be to circumvent if not flout that intention by means of illegal device. With respect, it's a little difficult to follow."
01:06:25.310,01:06:40.160,spk_3,"I mean, is that a reference to 70 -- Sorry 87 and 89's use of the concept of succession on death of a tenant, period? I mean, I think that's what it must be referring"
01:06:40.160,01:08:22.430,spk_1,"to. Absolutely right, My Lord. Insofar as Lord Justice, Longmore is seeking to say, the statutory regime for succession provides for succession to secure tenancies, he's obviously right. No difficulty about that. But this isn't a case about succession. This is a case primarily, about the right to revive the old tenancy. If the old tenancy revives, then it follows as night follows day, that there will have been a succession. So, I've got no difficulty with the provisions of Sections 87 to 89. The question is, is there anything in the statute which prevents the possibility of the estate of the former secure tenant making the application after their death? And for the reasons we've given already, we say that that is not so. Indeed, My Lord and My Lady, my learned friends have to go this far. They have to show, they have to say, that the right determines on death, even though the former secure tenant may be in the course of exercising it, because my learned friend's case is that it is death, the instant there of, which shuts out the Section 85(2)(b) application. So, as our printed case indicates, you may have a tenant who has woken up late to the fact that they need to apply to revive their tenancy, who is in the course of doing that very thing on their way to the court at the court. Perhaps, they've had their hearing and the matter has been reserved. My learned friend's cases is well, if they die, that's an end of it. The application to revive cannot be pursued because your rights fall away at your death."
01:08:22.440,01:08:31.069,spk_3,"I mean, it's probably not a very helpful intervention, but that wouldn't be unique. If you bring a libel action and you die in the middle of it all before judgment or -- that's it, isn't it?"
01:08:31.069,01:09:01.310,spk_1,"My Lord, it is in part, because certain causes of action are reserved to determine on death. But here we have a statutory scheme, and the question is, does this statutory scheme provide for loss on death? And it's remarkable that it doesn't for the two reasons I've already given. Firstly, it does deal with death in other circumstances, and secondly, it does provide a delimiter, which is that you have to apply before execution. Having done those two things, in our respectful submission, it goes too far to say, Oh, and it also meant that you can't do this after death."
01:09:03.160,01:09:11.779,spk_3,"I mean, could it be said that by the same token, you don't need execution if you vacated, you don't need execution if you die?"
01:09:12.069,01:09:25.250,spk_1,"Well, there may be a basis for saying that if there's no one in occupation, but in this case there is somebody in occupation, as there will be in all these prospective successor cases ad you do need to execute to get the prospective successor out."
01:09:26.980,01:09:40.410,spk_4,"You've refrained from making any reference to Section 90 a secure tenancy of a term certain. I know that's a very, very unusual case, but does that help you in any way?"
01:09:41.120,01:09:41.730,spk_0,"It"
01:09:41.730,01:09:51.500,spk_1,"does show that the statute envisages the transmission of tenancies. Section 90. I'm sorry, My Lord, I put it in front of me before answering --"
01:09:51.509,01:09:57.260,spk_0,"It's at page 46 in bundle 4 tab 42."
01:10:15.420,01:10:47.730,spk_1,"Yes, My Lord, the purpose of Section 90 is to make provision for devolution of fixed term tenancies, having addressed in Section 89 only the devolution of periodic tenancies and only applies where the term is for a term certain. And it makes provision for the disposal of the tenancy in the course of the administration of the tenancy estate. As indeed, does Subsection 3 of Section 89, in respect of the disposal in the course of the administration --"
01:10:47.740,01:11:22.880,spk_4,"It contemplates that usually, the tenancy then will stop being a secure tenancy but if there is a successor under Section 85 and 80 -- sorry, under Section 87 and 89 if I understand it right, then that term would continue as a secure tenancy and end up with the successor. And there would, I suppose, be the possibility of a Lazarus order being sought in that situation as"
01:11:22.880,01:11:47.330,spk_1,"well. I have to be careful about that, My Lord, because Section 89 only operates in relation to a periodic tenancy and therefore Section 89(2), transmission by a successor, can only work where the tenancy is periodic. Section 90 is making provision for fixed term tenancies [crosstalk] --"
01:11:47.410,01:11:55.100,spk_4,"Sorry. Well, what is Section 90(3)(b) referring to them if it isn't referring back to --"
01:11:56.110,01:12:04.440,spk_1,"That's right, My Lord. So, it's a deemed provision to give equivalence to Section 89(2) so that 90(3),"
01:12:04.440,01:12:05.090,spk_4,""
01:12:05.100,01:12:26.650,spk_1,"90 Subsection 3 would read, The tenancy ceases to be a secure tenancy on being vested or disposed of in the course of the administrative estate, unless the vesting or the disposal is to a person qualified to succeed the tenant. So, your fixed term tenancy can end up with a successor in the same way that your periodic tenancy could, in the sense of the same target group of people end up with it."
01:12:28.340,01:12:33.450,spk_4,"But and that sends you back to Section 89 does it or is there a separate definition of --"
01:12:33.450,01:12:37.520,spk_1,"Section 87, My Lord, defines the persons qualified to succeed."
01:12:38.800,01:12:39.610,spk_0,"Yes."
01:12:39.620,01:12:44.620,spk_4,"So, Section 87 applies generally, to being qualified to succeed."
01:12:44.830,01:12:48.550,spk_1,"That's right, My Lord. It defines the class of prospective successes if I can put it in that way."
01:12:48.560,01:12:49.760,spk_4,"Thank you very much."
01:12:49.990,01:13:20.710,spk_2,"I suppose the situation is this. So say you've got a 10 year fixed term and the tenant dies. That goes in, as a tenancy, goes into the estate, but it stops being a secure tenancy unless by the rules of the devolution of the estate, it goes to somebody who's qualified under Section 87. Yes, My Lady. And it's then up to the landlord whether they decide actually to bring the thing to an end. They could still continue as a contractual tenancy couldn't it?"
01:13:21.330,01:13:28.740,spk_1,"Well, if it passes to a person [crosstalk] -- succeed, it doesn't cease to be secure."
01:13:28.750,01:13:35.840,spk_2,"I know. That's what I'm saying. But if it's passed to somebody else -- Yes. It still exists as the remaining part of a 10 year term."
01:13:35.850,01:13:36.790,spk_1,"Exactly so, My Lady."
01:13:36.790,01:13:37.070,spk_2,""
01:13:37.850,01:13:42.280,spk_1,"And therefore it could only be determined in accordance with its own terms or by a function of time."
01:13:45.100,01:13:52.340,spk_2,"But in fact, both types, whether they're periodic or fixed term, clearly survive the death of the original tenant."
01:13:52.650,01:13:53.730,spk_1,"Yes, My Lady, and I do apologise if I've not made that absolutely clear."
01:13:54.960,01:14:00.530,spk_2,"Yes, well, you made it in your written case and you have made it orally, but I think it's a very important point."
01:14:00.990,01:14:37.590,spk_1,"Yes, My Lady, and I apologise for not having made it again here. This is a statutory regime where death doesn't end the tenancy, either in its contractual sense or in its statutory sense. The statutory position is that secure status can be maintained if a periodic tenancy passes to a successor, person qualified to succeed, or if a fixed term tenancy passes to a person qualified to succeed. In either case if that fails, the tenancy remains alive and it passes but as an unprotected tenancy, which can then be determined by a notice in the appropriate"
01:14:37.590,01:14:38.020,spk_3,"way."
01:14:43.070,01:14:55.920,spk_1,"My Lord's invitation, I think I best say nothing further about these matters on issue two, unless invited to do so. There is nothing in"
01:14:56.270,01:14:57.800,spk_0,"the"
